customer_id,customer_name,city,phone,signup_date
984,Keya Ramachandran,Bangalore,7139327159,2024-08-12
985,Anahi Mangal,Bangalore,6987670279,2024-08-16
986,Rhea Majumdar,Hyderabad,8532687176,2024-11-22
987,Yuvaan Kata,Pune,9246701756,2024-10-31
988,Kanav Halder,Mumbai,6412674315,2024-01-28
989,Eshani Vora,Bangalore,6534724090,2024-05-17
990,Inaaya  Golla,Bangalore,8496445911,2024-04-13
991,Ivana Rajan,Patna,7480786482,2023-02-24
992,Onkar Sodhi,Mumbai,9641749858,2023-11-09
993,Shlok Karpe,Patna,8344186271,2024-02-08
994,Urvi Gokhale,Chennai,8905961552,2024-06-11
995,Advika Bora,Kolkata,9180547532,2024-05-10
996,Pranay Shroff,Kolkata,9519134460,2025-04-30
997,Lavanya Manne,Hyderabad,8301932564,2024-07-31
998,Anika Vora,Pune,8462240541,2024-03-19
999,Ehsaan Varughese,Hyderabad,7146172004,2024-03-16
1000,Eshani Dewan,Delhi,9478761728,2023-07-28
